,Product,Reactants
3695,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(S(=O)Cc4nccs4)cc2)CCN3CC(C)C)cc1,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(SCc4nccs4)cc2)CCN3CC(C)C)cc1.OOC(=O)c1cccc(Cl)c1
3696,CCNc1nccc(C(=O)CC(O)(C(=O)OCC)C(=O)OCC)n1,CCNc1nccc(C(=O)C)n1.C(=O)(C(=O)OCC)C(=O)OCC
3697,CSC(c1ccc(C(F)(F)F)cc1CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)C1CCCCC1,C[S-].C(c1ccc(C(F)(F)F)cc1CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)(C1CCCCC1)Br
3698,N#CCC1CC(C(=O)O)C1,N#CCC1CC(C(=O)OC)C1
3699,CCCCCc1ccc(-c2ccc(OC(=O)C3CCC(CCCCC)CC3)c(F)c2F)cc1,CCCCCc1ccc(-c2ccc(O)c(F)c2F)cc1.C(=O)(C1CCC(CCCCC)CC1)O
3700,CCOCC(NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(C)cc(C)cc1C)C(=O)O,CCOCC(NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(C)cc(C)cc1C)C(=O)OC
3701,N#CCOc1ccc(Br)cc1,N#CCBr.Oc1ccc(Br)cc1
3702,O=C(NS(=O)(=O)C1CC1)c1cc(C2CC2)c(OCC2CCN(S(=O)(=O)c3cc(Cl)c(Br)cc3F)CC2)cc1F,O=C(c1cc(C2CC2)c(OCC2CCN(S(=O)(=O)c3cc(Cl)c(Br)cc3F)CC2)cc1F)O.NS(=O)(=O)C1CC1
3703,CC(C)OC(=O)N1CCC(Oc2cccc3c2CCN3c2ccc(C#N)cc2)CC1,CC(C)OC(=O)N1CCC(Oc2cccc3c2CCN3c2ccc(I)cc2)CC1.C(#N)[Cu]
3704,CCN(CC)c1ccc(NC(=O)c2nc(-c3ccccc3)oc2C(F)(F)F)cn1,CCN(CC)c1ccc(N)cn1.C(=O)(c1nc(-c2ccccc2)oc1C(F)(F)F)O
3705,NC(=O)CSc1ccc(B(O)O)cc1,NC(=O)CBr.Sc1ccc(B(O)O)cc1
3706,CN(C)CCN1CC(C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)CC1=O,CN(C)CCN1CC(C(=O)O)CC1=O.Nc1cc(Cl)cc2c1[nH]c1cnccc21
3707,O=C(O)c1sc(-c2ccncc2)cc1Cc1ccc2ccccc2c1,O=C(OCC)c1sc(-c2ccncc2)cc1Cc1ccc2ccccc2c1
3708,CCOc1cc(C(=O)N(C)OC)cc(S(F)(F)(F)(F)F)c1,CCOc1cc(C(=O)OCC)cc(S(F)(F)(F)(F)F)c1.N(C)OC
3709,CCCCCCNc1ccc(Oc2ccc(N)c(C(=O)OC)c2)cc1,CCCCCC=O.Nc1ccc(Oc2ccc(N)c(C(=O)OC)c2)cc1
3710,CC(C)(C)OC(=O)CCC(CP(=O)(CNC(=O)c1ccccc1)OC(C)(C)C)C(=O)OC(C)(C)C,CC(C)(C)OC(=O)CCC(CP(=O)(CN)OC(C)(C)C)C(=O)OC(C)(C)C.C(=O)(c1ccccc1)Cl
3711,CNc1nc2c(N)nc3ccccc3c2n1C,CNc1nc2c(Cl)nc3ccccc3c2n1C.N
3712,COc1ccc(C#Cc2ccnc(Cl)n2)cc1NC(=O)C(F)(F)F,COc1ccc(C#C)cc1NC(=O)C(F)(F)F.c1(Cl)ccnc(Cl)n1
3713,OC1c2ccccc2COc2ccc(C=Cc3ccc4cc(F)c(F)cc4n3)cc21,O=C1c2ccccc2COc2ccc(C=Cc3ccc4cc(F)c(F)cc4n3)cc21
3714,O=C1NCCN1c1cccc(F)c1,O=C(NCCCl)Nc1cccc(F)c1
3715,CC(O)c1ccc(-c2ccc(C(=O)OCc3ccccc3)cc2)cc1,CC(OC(C)=O)c1ccc(-c2ccc(C(=O)OCc3ccccc3)cc2)cc1
3716,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5nc6cnccc6o5)CC4)ccc3C)c(F)c12,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)O)ccc3C)c(F)c12.NC1(c2nc3cnccc3o2)CC1
3717,CCOC(=O)C(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)c(F)c1,CCOC(=O)C(Cc1ccc(C(F)(F)F)cc1)C(=O)c1ccc(F)c(F)c1
3718,Cc1ccc(N2CCNCC2)c(S(=O)(=O)O)c1,Cc1ccc(F)c(S(=O)(=O)O)c1.N1CCNCC1
3719,CCOC(=O)c1cnc2ccc3c(c2c1NCCNC(C)=O)CCS3(=O)=O,CCOC(=O)c1cnc2ccc3c(c2c1Cl)CCS3(=O)=O.NCCNC(C)=O
3720,NC(=O)C1CCc2cc(C3CCCCCC3)c(Cl)cc21,N.C(=O)(C1CCc2cc(C3CCCCCC3)c(Cl)cc21)O
3721,CC(C)c1cc(-c2ccc(C(F)(F)F)cc2)nc(-n2cnc(-c3cnc(N)nc3)c2)n1,CC(C)c1cc(-c2ccc(C(F)(F)F)cc2)nc(-n2cnc(Br)c2)n1.c1(B2OC(C)(C)C(C)(C)O2)cnc(N)nc1
3722,CC(C)C(=O)c1ccc(CC2CCN(C(=O)C(F)(F)F)CC2)cc1,CC(C)C(=O)Cl.c1ccc(CC2CCN(C(=O)C(F)(F)F)CC2)cc1
3723,CC(C)(C)OC(=O)N1CCCC1(Cc1ccc(Br)cc1)C(=O)O,CC(C)(C)OC(=O)N1CCCC1(Cc1ccc(Br)cc1)C(=O)OCC
3724,CCCCCC=CCCCC(=O)CCCCCCCCCC,CCCCCC=CCCCC(O)CCCCCCCCCC
3725,Cc1nc(-n2ccc(OCc3ccccc3)cc2=O)sc1C(=O)NCc1nccs1,Cc1nc(-n2ccc(OCc3ccccc3)cc2=O)sc1C(=O)O.NCc1nccs1
3726,CCc1ccc(-c2nc3ccccc3[nH]2)nc1,CCc1ccc(C(=O)O)nc1.Nc1ccccc1N
3727,N=C(N)NN=Cc1cccc(F)c1,N=C(N)NN.C(c1cccc(F)c1)=O
3728,N#Cc1ccc(NCCF)c(Cl)c1,N#Cc1ccc(F)c(Cl)c1.NCCF
3729,CCOC(=O)N1CC2CC(C)NC2C1,CCOC(=O)N1CC2CC(C)N(Cc3ccccc3)C2C1
3730,O=C(NCC(=O)N1CCC(Oc2cccc(Cl)n2)CC1)c1cc(-c2ccccc2)[nH]n1,O=C(NCC(=O)O)c1cc(-c2ccccc2)[nH]n1.N1CCC(Oc2cccc(Cl)n2)CC1
3731,CC(C)(C)OC(=O)N1CC(CNCc2ccncc2)C(Cc2cc(F)cc(F)c2)C1,CC(C)(C)OC(=O)N1CC(C=O)C(Cc2cc(F)cc(F)c2)C1.NCc1ccncc1
3732,N#Cc1ccc(-c2cccs2)nc1,N#Cc1ccc(Cl)nc1.c1(B2OC(C)(C)C(C)(C)O2)cccs1
3733,CC(O)Cc1ccccc1,CC(=O)Cc1ccccc1
3734,CC(C)(C)OC(=O)N1CCCC1COc1cc(OCc2ccccc2)cc2ncnc(Nc3ccc(F)c(Cl)c3)c12,CC(C)(C)OC(=O)N1CCCC1COc1cc(OCc2ccccc2)cc2ncnc(Cl)c12.Nc1ccc(F)c(Cl)c1
3735,O=C(O)c1cn(C2CC2)c2c(F)c(N3Cc4cccc(Cl)c4C3)c(F)c(F)c2c1=O,O=C(O)c1cn(C2CC2)c2c(F)c(F)c(F)c(F)c2c1=O.N1Cc2cccc(Cl)c2C1
3736,CC(C)(CC(=O)NC1CSc2ccccc2NC1=O)NC(=O)OC(C)(C)C,CC(C)(CC(=O)O)NC(=O)OC(C)(C)C.NC1CSc2ccccc2NC1=O
3737,CC(C)Sc1ccc([N+](=O)[O-])cc1,CC(C)S.c1(F)ccc([N+](=O)[O-])cc1
3738,Cn1c(C(F)F)nn(-c2cc(OCC(N)=O)c(Cl)cc2Cl)c1=O,Cn1c(C(F)F)nn(-c2cc(O)c(Cl)cc2Cl)c1=O.C(C(N)=O)I
3739,CCOC(=O)Cn1cc(Sc2c(C)n(-c3cnn(CC)c3)c3c(F)c(Cl)ccc23)cn1,CCOC(=O)Cn1cc(Sc2c(C)[nH]c3c(F)c(Cl)ccc23)cn1.c1(Br)cnn(CC)c1
3740,CC(=O)Nc1cn2cc(-c3cnc(N)c(-c4ccc(C(F)(F)F)cc4)c3)ccc2n1,CC(=O)Nc1cn2cc(-c3cnc(N)c(Cl)c3)ccc2n1.c1(B(O)O)ccc(C(F)(F)F)cc1
3741,COc1cc(O)ccc1-c1nc2nccnc2[nH]1,COc1cc(OC(C)=O)ccc1-c1nc2nccnc2[nH]1
3742,COC(=O)c1ccnc(C(=O)N(C)C)c1,COC(=O)c1ccnc(C(=O)O)c1.N(C)C
3743,CC(C)COc1ccccc1-c1ncc(C#N)c(=O)[nH]1,CC(C)COc1ccccc1-c1ncc(C(N)=O)c(=O)[nH]1
3744,CN(Cc1ccc(CC(=O)NCc2ccc(C3C(CCC(O)c4ccc(F)cc4)C(=O)N3c3ccc(F)cc3)cc2)cc1)CC(O)C(O)C(O)C(O)CO,CN(Cc1ccc(CC(=O)O)cc1)CC(O)C(O)C(O)C(O)CO.NCc1ccc(C2C(CCC(O)c3ccc(F)cc3)C(=O)N2c2ccc(F)cc2)cc1
3745,CCN(C(=O)CCSCC(=O)N(C)c1cn(-c2cccnc2)nc1Cl)c1cn(-c2cccnc2)nc1Cl,CCN(C(=O)CCS)c1cn(-c2cccnc2)nc1Cl.C(C(=O)N(C)c1cn(-c2cccnc2)nc1Cl)Cl
3746,O=C(Cn1c(-c2ccc(Cl)cc2)nc2cccnc21)N1CCSC1,O=C(Cn1c(-c2ccc(Cl)cc2)nc2cccnc12)O.N1CCSC1
3747,COc1ccc(C)cc1-c1ccc([N+](=O)[O-])cc1C(=O)O,COc1ccc(C)cc1-c1ccc([N+](=O)[O-])cc1C(=O)OC
3748,c1ccc2sc(Oc3ccc4[nH]cc(CCN5CCCCC5)c4c3)nc2c1,c1ccc2sc(Oc3ccc4[nH]cc(CCOS(C)(=O)=O)c4c3)nc2c1.N1CCCCC1
3749,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CO)cn1,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C=O)cn1
3750,COc1nc2cc(-c3ccc4ncc5c(c4c3)n(-c3cn(C)nc3C)c(=O)n5C)cnc2n1C,COc1nc2cc(B3OC(C)(C)C(C)(C)O3)cnc2n1C.c1(Br)ccc2ncc3c(c2c1)n(-c1cn(C)nc1C)c(=O)n3C
3751,O=C(O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,O=C(OC)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc34)c2)cc1
3752,CCOC(=O)c1ccnc(CNCC(=O)OC(C)(C)C)c1,CCOC(=O)c1ccnc(C=O)c1.NCC(=O)OC(C)(C)C
3753,CC(C)(C)OC(=O)NC1Cc2ccc(C(=O)NCc3ccccc3)cc2C1,CC(C)(C)OC(=O)NC1Cc2ccc(C(=O)O)cc2C1.NCc1ccccc1
3754,CC(=O)N(C)C1CCN(C(=O)OC(C)(C)C)CC1,CC(=O)O.N(C)C1CCN(C(=O)OC(C)(C)C)CC1
3755,COC(=O)C(C)(C)c1ccc(CN)cc1,COC(=O)C(C)(C)c1ccc(CN=[N+]=[N-])cc1
3756,O=c1c(C2CC2)c(OCc2ccccc2)ccn1CC1CC1,O=c1c(I)c(OCc2ccccc2)ccn1CC1CC1.C1(B(O)O)CC1
3757,COC(=O)C(Cc1c[nH]cn1)NC1CCC2(CCCCC2)CC1,COC(=O)C(Cc1c[nH]cn1)N.C1(=O)CCC2(CCCCC2)CC1
3758,CS(=O)(=O)c1cccc(-c2cc3c(N4CCOCC4)nc(Cl)nc3s2)c1,CS(=O)(=O)c1cccc(B(O)O)c1.c1(I)cc2c(N3CCOCC3)nc(Cl)nc2s1
3759,CCC(C)c1ccccc1OC(=O)Cl,CCC(C)c1ccccc1O.C(=O)(Cl)Cl
3760,CNc1c(Br)cnn(Cc2ccc(OC)cc2)c1=O,CN.c1(Br)c(Br)cnn(Cc2ccc(OC)cc2)c1=O
3761,Cc1cccc(C(NC(=O)CNC(=O)c2ccc(F)cc2)c2ccccc2)c1,Cc1cccc(C(N)c2ccccc2)c1.C(=O)(CNC(=O)c1ccc(F)cc1)O
3762,CC(O)Cn1cc(-c2ccccc2)c2ccccc2c1=O,CC(O)CCl.[nH]1cc(-c2ccccc2)c2ccccc2c1=O
3763,O=C1NC(=O)c2c1cc(-c1ccccc1)c1[nH]c3ccc(O)cc3c21,O=C1NC(=O)c2c1cc(-c1ccccc1)c1[nH]c3ccc(OC)cc3c21
3764,N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CC(=O)O)c4ccccc4)ccc3s2)cc1,N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CC(=O)OCC)c4ccccc4)ccc3s2)cc1
3765,O=C(COCc1cccc(Br)n1)N1CCOCC1,O=C(COCc1cccc(Br)n1)O.N1CCOCC1
3766,Cc1ccc(OCC2(C)CC2)cn1,Cc1ccc(O)cn1.C(C1(C)CC1)O
3767,CNCC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)OCc2ccccc2)c(OCc2ccccc2)c1,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)OCc2ccccc2)c(OCc2ccccc2)c1)C(=O)C(F)(F)F
3768,COc1cccc(Nc2nc(-c3cnc4[nH]ccc4c3)nc3c2cnn3C)c1,COc1cccc(Nc2nc(Cl)nc3c2cnn3C)c1.c1(B2OC(C)(C)C(C)(C)O2)cnc2[nH]ccc2c1
3769,CC(C)(C)OC(=O)N1CCC(CCS(=O)(=O)c2ccc(OCC#N)cc2)CC1,CC(C)(C)OC(=O)N1CCC(CCS(=O)(=O)c2ccc(O)cc2)CC1.C(C#N)Br
3770,CSC(C(C)C(=O)NCCc1ccccc1)C1CCCN1C(=O)OC(C)(C)C,CSC(C(C)C(=O)O)C1CCCN1C(=O)OC(C)(C)C.NCCc1ccccc1
3771,O=C1OCC(c2ccccc2)N1C(=O)C1CCC(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,O=C1OCC(c2ccccc2)N1.C(=O)(C1CCC(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1)O
3772,CNC(Cc1ccc2ccccc2c1)C(=O)N1CCc2ccccc2C1,CN(C(Cc1ccc2ccccc2c1)C(=O)N1CCc2ccccc2C1)C(OC(C)(C)C)=O
3773,CCOC(=O)C=C1CCC2(CC1)OC(c1ccc3ncnn3c1)=C(c1cccc(C)c1)C2=O,CCOC(=O)CP(OCC)(=O)OCC.C1(=O)CCC2(CC1)OC(c1ccc3ncnn3c1)=C(c1cccc(C)c1)C2=O
3774,Cc1cn(C2([SiH](c3ccccc3)c3ccccc3)CC(O)C(COC(C)(C)C)O2)c(=O)n(COCc2ccccc2)c1=O,Cc1cn(C2([SiH](c3ccccc3)c3ccccc3)CC(O)C(COC(C)(C)C)O2)c(=O)[nH]c1=O.C(OCc1ccccc1)Cl
3775,CCC(C)C1=CC2C(C1)CC2(CN)CC(=O)O,CCC(C)C1=CC2C(C1)CC2(CN)CC(=O)OC(C)(C)C
3776,O=C(Nc1ccc(Cl)cn1)c1cc(Cl)[nH]n1,O=C(c1cc(Cl)[nH]n1)O.Nc1ccc(Cl)cn1
3777,Cc1cc(O)cc(C)c1NC(=O)NC(=N)N,Cc1cc(OCc2ccccc2)cc(C)c1NC(=O)NC(=N)N
3778,O=C(CCCl)N1c2ccccc2CCc2ccc(Cl)cc21,O=C(CCCl)Cl.N1c2ccccc2CCc2ccc(Cl)cc21
3779,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=C(Nc1ccccc1C(=O)O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.Nc1ccc(Cl)cc1
3780,NC1CCC2(c3ccc4c(c3)OCO4)CCN(Cc3ccccc3)C2C1,[NH4+].C1(=O)CCC2(c3ccc4c(c3)OCO4)CCN(Cc3ccccc3)C2C1
3781,CC(C)(C)OC(=O)N1CCN(c2ccc(OCCCN3CCCCC3)cc2Cl)CC1,CC(C)(C)OC(=O)N1CCNCC1.c1(Br)ccc(OCCCN2CCCCC2)cc1Cl
3782,COc1cccc(Cc2ccc(F)c3c2CCC3Oc2ccc3c(c2)OCC3CC(=O)O)c1,COc1cccc(Cc2ccc(F)c3c2CCC3Oc2ccc3c(c2)OCC3CC(=O)OC)c1
3783,CCCCCNCc1ccc(Oc2ccc(C(N)=O)nc2)c(F)c1,CCCCCN.C(c1ccc(Oc2ccc(C(N)=O)nc2)c(F)c1)=O
3784,COc1cc2c(c(C)c1C)NC(=O)C2SC,COc1ccc(N)c(C)c1C.C(=O)(CSC)OC
3785,CC(C)(C)OC(=O)N1CCc2oc3cc(N4CCN(CCc5ccc(Cl)cn5)CC4=O)ccc3c2C1,CC(C)(C)OC(=O)N1CCc2oc3cc(Br)ccc3c2C1.N1CCN(CCc2ccc(Cl)cn2)CC1=O
3786,CCOC(=O)c1ccc(OCC)c(I)c1,CCOC(=O)c1ccc(O)c(I)c1.C(C)I
3787,Cc1c(CO)ccc(C#N)c1Cl,Cc1c(C(=O)OC)ccc(C#N)c1Cl
3788,CCOC(=O)CCN(C(=O)CCl)c1cccc(C(F)(F)F)c1,CCOC(=O)CCNc1cccc(C(F)(F)F)c1.C(=O)(CCl)Cl
3789,O=C(O)c1cnc2c(ccc3c(-c4ccccc4)ccnc32)c1O,O=C(OCC)c1cnc2c(ccc3c(-c4ccccc4)ccnc23)c1O
3790,COCc1cc(O)c2nc(C)c(C)n2c1,COCc1cc(OCc2ccccc2)c2nc(C)c(C)n2c1
3791,CC1c2ccc(-c3cccnc3)n2CCN1C(=O)c1cc2ncc(Br)cn2n1,CC1c2ccc(-c3cccnc3)n2CCN1.C(=O)(c1cc2ncc(Br)cn2n1)O
3792,CCCCCS(=O)(=O)NC(=O)Nc1ccc(Cl)cc1,CCCCCS(=O)(=O)N.C(=O)=Nc1ccc(Cl)cc1
3793,Nc1ncc(Br)nc1OC1CNC1,Nc1ncc(Br)nc1OC1CN(C(OC(C)(C)C)=O)C1
3794,Cc1cc(Br)nc(Nc2cc(C3CC3)ccn2)c1,Cc1cc(Br)nc(Br)c1.Nc1cc(C2CC2)ccn1
3795,CCOCc1nc2c(N)nc3cc(-c4ccccc4)ccc3c2n1CC1CCNCC1,CCOCc1nc2c(N)nc3cc(-c4ccccc4)ccc3c2n1CC1CCN(C(OC(C)(C)C)=O)CC1
3796,CN(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)cc1C#N,CNC.c1(Cl)nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)cc1C#N
3797,CCc1c(C=O)cccc1-c1cnc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)s1,CCc1c(C=O)cccc1B1OC(C)(C)C(C)(C)O1.c1(Br)cnc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)s1
3798,COCCOc1ccn2c(-c3ccc4cccc(N5CCC(C)(NC(=O)OCc6ccccc6)CC5)c4n3)cnc2c1,COCCOc1ccn2c(-c3ccc4cccc(OS(=O)(=O)C(F)(F)F)c4n3)cnc2c1.N1CCC(C)(NC(=O)OCc2ccccc2)CC1
3799,CNCCOCCOc1ccc([N+](=O)[O-])cc1,CNC(COCCOc1ccc([N+](=O)[O-])cc1)=O
3800,CCC(COC)n1cc(Cl)nc(N2CCc3cc(OC)cc(Cl)c32)c1=O,CCC(COC)n1cc(Cl)nc(Cl)c1=O.N1CCc2cc(OC)cc(Cl)c21
3801,Fc1cccc(F)c1-c1cc(Cl)ncn1,Fc1cccc(F)c1B(O)O.c1(Cl)cc(Cl)ncn1
3802,COc1ccc(C2=NN(C3CCN(C(=O)C(Cc4cccnc4)NC(=O)c4c[nH]c5c(-c6c(OCC7CC7)ccc7c6OCO7)ncnc45)CC3)C(=O)C3CCCCC23)cc1OC,COc1ccc(C2=NN(C3CCN(C(=O)C(Cc4cccnc4)N)CC3)C(=O)C3CCCCC23)cc1OC.C(=O)(c1c[nH]c2c(-c3c(OCC4CC4)ccc4c3OCO4)ncnc12)O
3803,NCC1Cc2cccc(-c3ccccc3)c2O1,N(CC1Cc2cccc(-c3ccccc3)c2O1)=[N+]=[N-]
3804,Cc1oc(-c2ccc(-c3cncnc3)cc2)nc1CCOc1ccc(OC(C)(C)C(=O)O)cc1,Cc1oc(-c2ccc(-c3cncnc3)cc2)nc1CCOc1ccc(OC(C)(C)C(=O)OCC)cc1
3805,COC(=O)c1ccc2ccn(-c3ccc(C)cc3)c2c1,COC(=O)c1ccc2cc[nH]c2c1.c1(Br)ccc(C)cc1
3806,CC(O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1
3807,COc1cc(Cl)nc(Cl)n1,C[O-].c1(Cl)cc(Cl)nc(Cl)n1
3808,CN(CC1CCC(C(=O)N(C)CCCO)CC1)C(=O)Oc1ccc(Cl)cc1,CN(CC1CCC(C(=O)O)CC1)C(=O)Oc1ccc(Cl)cc1.N(C)CCCO
3809,CN(c1ccnc(NCCc2ccccc2Cl)n1)c1ccnc(-c2ccccc2)n1,CN(c1ccnc(F)n1)c1ccnc(-c2ccccc2)n1.NCCc1ccccc1Cl
3810,CCOC(=O)C(C)(C)C1CCN(c2ccc([N+](=O)[O-])cn2)CC1,CCOC(=O)C(C)(C)C1CCNCC1.c1(Cl)ccc([N+](=O)[O-])cn1
3811,N#Cc1ccc2c(c1)CCc1cccnc1C2=C1CCN(CC(=O)NCCN)CC1,N#Cc1ccc2c(c1)CCc1cccnc1C2=C1CCN(CC(=O)OCC)CC1.NCCN
3812,NC1CN(C2CCCCC2)c2ccccc2N(CC(=O)C2CCCCC2)C1=O,N(C1CN(C2CCCCC2)c2ccccc2N(CC(=O)C2CCCCC2)C1=O)C(OC(C)(C)C)=O
3813,COC(=O)c1ccc(OCC(F)F)c(C)c1,COC(=O)c1ccc(O)c(C)c1.C(C(F)F)O
3814,O=C(O)c1ccc(-c2ccccc2Cl)s1,O=C(OC)c1ccc(-c2ccccc2Cl)s1
3815,COP(=O)([O-])N1CC(N)C1=O,COP(=O)([O-])N1CC(NC(=O)OCc2ccccc2)C1=O
3816,CC(=O)Nc1cc(COS(C)(=O)=O)ccn1,CC(=O)Nc1cc(CO)ccn1.S(C)(=O)(=O)Cl
3817,CCc1noc(C)c1C(=O)N(CCN(C)C)c1cccc(F)c1,CCc1noc(C)c1C(=O)Nc1cccc(F)c1.C(CN(C)C)Cl
3818,COc1ccc(C2CC(C(F)(F)F)n3nc(-c4cccc(C(=O)N5CCN(C(=O)OC(C)(C)C)CC5)c4)cc3N2)cc1OC,COc1ccc(C2CC(C(F)(F)F)n3nc(-c4cccc(C(=O)O)c4)cc3N2)cc1OC.N1CCN(C(=O)OC(C)(C)C)CC1
3819,O=Cc1cc2cc(OCc3ccccc3)cnc2[nH]1,OCc1cc2cc(OCc3ccccc3)cnc2[nH]1
3820,CCOC(=O)C1CC(NC(=O)c2ccc3ccccc3c2O)CN1CC1CCCC1,CCOC(=O)C1CC(N)CN1CC1CCCC1.C(=O)(c1ccc2ccccc2c1O)O
3821,CCOC(=O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncc3ccccc3c2C2CC2)cc1,CCOC(=O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncc3ccccc3c2Br)cc1.C1(B(O)O)CC1
3822,COC(=O)c1cccc([N+](=O)[O-])c1N(Cc1ccc(-c2ccccc2-c2nnnn2Cc2ccccc2)cc1)C(=O)OC(C)(C)C,COC(=O)c1cccc([N+](=O)[O-])c1NC(=O)OC(C)(C)C.C(c1ccc(-c2ccccc2-c2nnnn2Cc2ccccc2)cc1)Br
3823,CCOC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3cccc(-c4ccc(Cl)cc4)c32)c1CCCN1CCN(C)CC1,CCOC(=O)c1c(C)[nH]c(C=O)c1CCCN1CCN(C)CC1.C1C(=O)Nc2cccc(-c3ccc(Cl)cc3)c21
3824,COCCOCCOCCOC(=O)COC(=O)c1ccc(NC(=O)C2NC(CC(C)(C)C)C(C#N)(c3ccc(Cl)cc3F)C2c2cccc(Cl)c2F)c(OC)c1,COCCOCCOCCO.OC(=O)COC(=O)c1ccc(NC(=O)C2NC(CC(C)(C)C)C(C#N)(c3ccc(Cl)cc3F)C2c2cccc(Cl)c2F)c(OC)c1
3825,CCOC(=O)Oc1ccc(F)cc1F,CCOC(=O)Cl.Oc1ccc(F)cc1F
3826,O=C(O)C1CCC(=O)N1Cc1cccc(Cl)c1,O=C(OC)C1CCC(=O)N1Cc1cccc(Cl)c1
3827,O=C(O)CC1CCc2c1[nH]c1ccc(-c3noc(-c4cc(OC(F)(F)F)cc(N5CCCC5)c4)n3)cc21,O=C(OCC)CC1CCc2c1[nH]c1ccc(-c3noc(-c4cc(OC(F)(F)F)cc(N5CCCC5)c4)n3)cc21
3828,CNC(=O)NC1(c2ccccc2)CCN(CCC2(c3ccc(F)c(F)c3)CN(C(=O)c3ccccc3)CCO2)CC1,CO.NC(=O)NC1(c2ccccc2)CCN(CCC2(c3ccc(F)c(F)c3)CN(C(=O)c3ccccc3)CCO2)CC1
3829,COc1ccc2c(c1)C(c1cccc(Cl)c1)CCC2,COc1ccc2c(c1)C(c1cccc(Cl)c1)=CCC2
3830,CN1CCCn2c1cc(OCc1cc(F)cc(C#N)c1)nc2=O,CN1CCCn2c1cc(Cl)nc2=O.OCc1cc(F)cc(C#N)c1
3831,CCCCOc1cc(F)cc(F)c1,CCCCBr.Oc1cc(F)cc(F)c1
3832,CC(C)c1ccc(CCNC(=O)C(F)(F)F)cc1,CC(C)c1ccc(CCN)cc1.C(=O)(C(F)(F)F)OC(=O)C(F)(F)F
3833,CC(C)(C)OC(=O)NC1CCN(c2ccc(S(=O)(=O)Nc3ncns3)cc2)CC1,CC(C)(C)OC(=O)NC1CCNCC1.c1(Br)ccc(S(=O)(=O)Nc2ncns2)cc1
3834,Fc1ccc2c(C3CCN(CC4COc5ccccc5O4)CC3)noc2c1,Fc1ccc2c(C3CCNCC3)noc2c1.C(C1COc2ccccc2O1)OS(C)(=O)=O
3835,COc1cc(NC(=O)c2cncc(N3CC4CN(C(=O)OC(C)(C)C)CC4C3)c2)cc(OC)c1,COc1cc(N)cc(OC)c1.C(=O)(c1cncc(N2CC3CN(C(=O)OC(C)(C)C)CC3C2)c1)O
3836,O=S(=O)(c1ccccc1)n1cc(-c2ccc3oc(CN4CCNCC4)nc3c2)c2ccc(F)cc21,O=S(=O)(c1ccccc1)n1cc(-c2ccc3oc(CCl)nc3c2)c2ccc(F)cc12.N1CCNCC1
3837,C=CCC1(CC=NO)c2ccccc2CCc2ccccc21,C=CCC1(CC=O)c2ccccc2CCc2ccccc21.NO
3838,COc1cc(C=O)ccc1Oc1ccc(C#N)c2ccccc12,COc1cc(C=O)ccc1O.c1(F)ccc(C#N)c2ccccc12
3839,COC(=O)CNCC(=O)c1cccc(N)c1O,COC(=O)CNCC(=O)c1cccc([N+](=O)[O-])c1O
